"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"KG000038353","BISHKEK, KG","2001-04-13","67",,
"KG000038353","BISHKEK, KG","2001-04-14","67",,
"KG000038353","BISHKEK, KG","2001-04-15","58",,"50"
"KG000038353","BISHKEK, KG","2001-04-16","60",,"47"
"KG000038353","BISHKEK, KG","2001-04-17","47",,
"KG000038353","BISHKEK, KG","2001-04-18","48",,
"KG000038353","BISHKEK, KG","2001-04-19","52",,"36"
"KG000038353","BISHKEK, KG","2001-04-20","52",,
"KG000038353","BISHKEK, KG","2001-04-21","59",,
"KG000038353","BISHKEK, KG","2001-04-22","59",,
"KG000038353","BISHKEK, KG","2001-04-23","59","71",
"KG000038353","BISHKEK, KG","2001-04-24","58",,"50"
"KG000038353","BISHKEK, KG","2001-04-25","58",,
"KG000038353","BISHKEK, KG","2001-04-26","60",,"44"
"KG000038353","BISHKEK, KG","2001-04-27","53",,
"KG000038353","BISHKEK, KG","2001-04-28","52",,
"KG000038353","BISHKEK, KG","2001-04-29","62",,"38"
"KG000038353","BISHKEK, KG","2001-04-30","66","79",
"KG000038353","BISHKEK, KG","2001-05-01","66",,
"KG000038353","BISHKEK, KG","2001-05-02","66",,
"KG000038353","BISHKEK, KG","2001-05-03","64",,"51"
"KG000038353","BISHKEK, KG","2001-05-04","61",,
"KG000038353","BISHKEK, KG","2001-05-05","65",,"48"
"KG000038353","BISHKEK, KG","2001-05-06","70",,"45"
"KG000038353","BISHKEK, KG","2001-05-07","78",,
"KG000038353","BISHKEK, KG","2001-05-08","67",,
"KG000038353","BISHKEK, KG","2001-05-09","74",,
"KG000038353","BISHKEK, KG","2001-05-10","73","86","58"
"KG000038353","BISHKEK, KG","2001-05-11","66","79","58"
"KG000038353","BISHKEK, KG","2001-05-12","69",,
"KG000038353","BISHKEK, KG","2001-05-13","73",,"56"
"KG000038353","BISHKEK, KG","2001-05-14","71",,
"KG000038353","BISHKEK, KG","2001-05-15","74",,"57"
"KG000038353","BISHKEK, KG","2001-05-16","77",,"57"
"KG000038353","BISHKEK, KG","2001-05-17","81",,"56"
"KG000038353","BISHKEK, KG","2001-05-18","76",,
"KG000038353","BISHKEK, KG","2001-05-19","58","65",
"KG000038353","BISHKEK, KG","2001-05-20","65",,"48"
"KG000038353","BISHKEK, KG","2001-05-21","71",,
"KG000038353","BISHKEK, KG","2001-05-22","70",,"50"
"KG000038353","BISHKEK, KG","2001-05-23","73",,"54"
"KG000038353","BISHKEK, KG","2001-05-24","71",,"55"
"KG000038353","BISHKEK, KG","2001-05-25","69","86","60"
"KG000038353","BISHKEK, KG","2001-05-26","78",,"61"
"KG000038353","BISHKEK, KG","2001-05-27","76",,"61"
"KG000038353","BISHKEK, KG","2001-05-28","79",,
"KG000038353","BISHKEK, KG","2001-05-29","76",,
"KG000038353","BISHKEK, KG","2001-05-30","79",,
"KG000038353","BISHKEK, KG","2001-05-31","81",,"62"
"KG000038353","BISHKEK, KG","2001-06-01","80",,"67"
"KG000038353","BISHKEK, KG","2001-06-02","58","78",
"KG000038353","BISHKEK, KG","2001-06-03","71",,
"KG000038353","BISHKEK, KG","2001-06-04","77",,"54"
"KG000038353","BISHKEK, KG","2001-06-05","76",,
"KG000038353","BISHKEK, KG","2001-06-06","69","83","57"
"KG000038353","BISHKEK, KG","2001-06-07","68",,
"KG000038353","BISHKEK, KG","2001-06-08","70",,"50"
"KG000038353","BISHKEK, KG","2001-06-09","74",,"50"
"KG000038353","BISHKEK, KG","2001-06-10","83",,"61"
"KG000038353","BISHKEK, KG","2001-06-11","73",,
"KG000038353","BISHKEK, KG","2001-06-12","69",,
"KG000038353","BISHKEK, KG","2001-06-13","79",,"57"
"KG000038353","BISHKEK, KG","2001-06-14","75",,
"KG000038353","BISHKEK, KG","2001-06-15","75",,"61"
"KG000038353","BISHKEK, KG","2001-06-16","79",,"61"
"KG000038353","BISHKEK, KG","2001-06-17","79",,"65"
"KG000038353","BISHKEK, KG","2001-06-18","83",,"63"
"KG000038353","BISHKEK, KG","2001-06-19","84",,"69"
"KG000038353","BISHKEK, KG","2001-06-20","82",,
"KG000038353","BISHKEK, KG","2001-06-21","81",,"67"
"KG000038353","BISHKEK, KG","2001-06-22","74",,
"KG000038353","BISHKEK, KG","2001-06-23","75","90","62"
"KG000038353","BISHKEK, KG","2001-06-24","85",,"62"
"KG000038353","BISHKEK, KG","2001-06-25","79","96","66"
"KG000038353","BISHKEK, KG","2001-06-26","85",,
"KG000038353","BISHKEK, KG","2001-06-27","89",,"69"
"KG000038353","BISHKEK, KG","2001-06-28","83",,
"KG000038353","BISHKEK, KG","2001-06-29","80",,"65"
"KG000038353","BISHKEK, KG","2001-06-30","86",,"63"
"KG000038353","BISHKEK, KG","2001-07-01","81","94","54"
"KG000038353","BISHKEK, KG","2001-07-02","80","94","64"
"KG000038353","BISHKEK, KG","2001-07-03","75",,"63"
"KG000038353","BISHKEK, KG","2001-07-04","66",,
"KG000038353","BISHKEK, KG","2001-07-05","72",,"56"
"KG000038353","BISHKEK, KG","2001-07-06","76",,
"KG000038353","BISHKEK, KG","2001-07-07","81",,
"KG000038353","BISHKEK, KG","2001-07-08","80",,
"KG000038353","BISHKEK, KG","2001-07-09","80",,"63"
"KG000038353","BISHKEK, KG","2001-07-10","80",,"62"
"KG000038353","BISHKEK, KG","2001-07-11","82",,"65"
"KG000038353","BISHKEK, KG","2001-07-12","78",,
"KG000038353","BISHKEK, KG","2001-07-13","74",,
"KG000038353","BISHKEK, KG","2001-07-14","74",,"58"
"KG000038353","BISHKEK, KG","2001-07-15","73",,
"KG000038353","BISHKEK, KG","2001-07-16","79",,"60"
"KG000038353","BISHKEK, KG","2001-07-17","79","93",
"KG000038353","BISHKEK, KG","2001-07-18","80",,
"KG000038353","BISHKEK, KG","2001-07-19","77","87","67"
"KG000038353","BISHKEK, KG","2001-07-20","73",,
"KG000038353","BISHKEK, KG","2001-07-21","79","91",
"KG000038353","BISHKEK, KG","2001-07-22","80","95",
"KG000038353","BISHKEK, KG","2001-07-23","76","87",
"KG000038353","BISHKEK, KG","2001-07-24","72",,
"KG000038353","BISHKEK, KG","2001-07-25","79",,
"KG000038353","BISHKEK, KG","2001-07-26","83","95","67"
"KG000038353","BISHKEK, KG","2001-07-27","76","92",
"KG000038353","BISHKEK, KG","2001-07-28","64","73",
"KG000038353","BISHKEK, KG","2001-07-29","61",,
"KG000038353","BISHKEK, KG","2001-07-30","60",,
"KG000038353","BISHKEK, KG","2001-07-31","63",,"54"
"KG000038353","BISHKEK, KG","2001-08-01","72",,"56"
"KG000038353","BISHKEK, KG","2001-08-02","74",,"58"
"KG000038353","BISHKEK, KG","2001-08-03","80",,"60"
"KG000038353","BISHKEK, KG","2001-08-04","80",,"66"
"KG000038353","BISHKEK, KG","2001-08-05","82",,
"KG000038353","BISHKEK, KG","2001-08-06","72",,
"KG000038353","BISHKEK, KG","2001-08-07","77",,"58"
"KG000038353","BISHKEK, KG","2001-08-08","78",,
"KG000038353","BISHKEK, KG","2001-08-09","77",,
"KG000038353","BISHKEK, KG","2001-08-10","80",,
"KG000038353","BISHKEK, KG","2001-08-11","77","91",
"KG000038353","BISHKEK, KG","2001-08-12","81",,"68"
"KG000038353","BISHKEK, KG","2001-08-13","75",,
"KG000038353","BISHKEK, KG","2001-08-14","77",,
"KG000038353","BISHKEK, KG","2001-08-15","71",,
"KG000038353","BISHKEK, KG","2001-08-16","65",,
"KG000038353","BISHKEK, KG","2001-08-17","78",,"62"
"KG000038353","BISHKEK, KG","2001-08-18","77",,
"KG000038353","BISHKEK, KG","2001-08-19","73",,
"KG000038353","BISHKEK, KG","2001-08-20","72",,
"KG000038353","BISHKEK, KG","2001-08-21","76",,
"KG000038353","BISHKEK, KG","2001-08-22","77",,"60"
"KG000038353","BISHKEK, KG","2001-08-23","80",,"63"
"KG000038353","BISHKEK, KG","2001-08-24","78",,
"KG000038353","BISHKEK, KG","2001-08-25","78",,
"KG000038353","BISHKEK, KG","2001-08-26","61",,
"KG000038353","BISHKEK, KG","2001-08-27","69",,"52"
"KG000038353","BISHKEK, KG","2001-08-28","67",,
"KG000038353","BISHKEK, KG","2001-08-29","70",,"54"
"KG000038353","BISHKEK, KG","2001-08-30","69",,"52"
"KG000038353","BISHKEK, KG","2001-08-31","72",,"54"
"KG000038353","BISHKEK, KG","2001-09-01","77",,"57"
"KG000038353","BISHKEK, KG","2001-09-02","79","93",
"KG000038353","BISHKEK, KG","2001-09-03","71",,
"KG000038353","BISHKEK, KG","2001-09-04","71",,"58"
"KG000038353","BISHKEK, KG","2001-09-05","73",,"57"
"KG000038353","BISHKEK, KG","2001-09-06","76",,
"KG000038353","BISHKEK, KG","2001-09-07","72",,
"KG000038353","BISHKEK, KG","2001-09-08","72","83",
"KG000038353","BISHKEK, KG","2001-09-09","72","82",
"KG000038353","BISHKEK, KG","2001-09-10","68",,
"KG000038353","BISHKEK, KG","2001-09-11","67","86",
"KG000038353","BISHKEK, KG","2001-09-12","58",,
"KG000038353","BISHKEK, KG","2001-09-13","54",,
"KG000038353","BISHKEK, KG","2001-09-14","54",,"43"
"KG000038353","BISHKEK, KG","2001-09-15","59",,"40"
"KG000038353","BISHKEK, KG","2001-09-16","63",,"43"
"KG000038353","BISHKEK, KG","2001-09-17","53",,
"KG000038353","BISHKEK, KG","2001-09-18","53",,"41"
"KG000038353","BISHKEK, KG","2001-09-19","51","60",
"KG000038353","BISHKEK, KG","2001-09-20","51",,
"KG000038353","BISHKEK, KG","2001-09-21","52",,
"KG000038353","BISHKEK, KG","2001-09-22","56",,
"KG000038353","BISHKEK, KG","2001-09-23","63",,
"KG000038353","BISHKEK, KG","2001-09-24","64",,
"KG000038353","BISHKEK, KG","2001-09-25","60",,
"KG000038353","BISHKEK, KG","2001-09-26","61",,
"KG000038353","BISHKEK, KG","2001-09-27","67","81","44"
"KG000038353","BISHKEK, KG","2001-09-28","74",,
"KG000038353","BISHKEK, KG","2001-09-29","58",,
"KG000038353","BISHKEK, KG","2001-09-30","65",,"46"
"KG000038353","BISHKEK, KG","2001-10-01","68",,"49"
"KG000038353","BISHKEK, KG","2001-10-02","66",,
"KG000038353","BISHKEK, KG","2001-10-03","51",,"44"
"KG000038353","BISHKEK, KG","2001-10-04","54","63","44"
"KG000038353","BISHKEK, KG","2001-10-05","52",,"47"
"KG000038353","BISHKEK, KG","2001-10-06","53",,
"KG000038353","BISHKEK, KG","2001-10-07","61","79",
"KG000038353","BISHKEK, KG","2001-10-08","65","78",
"KG000038353","BISHKEK, KG","2001-10-09","50",,
"KG000038353","BISHKEK, KG","2001-10-10","39",,
"KG000038353","BISHKEK, KG","2001-10-11","40",,"29"
"KG000038353","BISHKEK, KG","2001-10-12","48",,"33"
"KG000038353","BISHKEK, KG","2001-10-13","50",,"32"
"KG000038353","BISHKEK, KG","2001-10-14","58",,"37"
"KG000038353","BISHKEK, KG","2001-10-15","53","65",
"KG000038353","BISHKEK, KG","2001-10-16","56",,"41"
"KG000038353","BISHKEK, KG","2001-10-17","44",,
"KG000038353","BISHKEK, KG","2001-10-18","45",,"34"
"KG000038353","BISHKEK, KG","2001-10-19","48","57","31"
"KG000038353","BISHKEK, KG","2001-10-20","48",,"43"
"KG000038353","BISHKEK, KG","2001-10-21","45",,
"KG000038353","BISHKEK, KG","2001-10-22","52",,
"KG000038353","BISHKEK, KG","2001-10-23","50",,
"KG000038353","BISHKEK, KG","2001-10-24","46",,
"KG000038353","BISHKEK, KG","2001-10-25","53",,"34"
"KG000038353","BISHKEK, KG","2001-10-26","65",,"47"
"KG000038353","BISHKEK, KG","2001-10-27","36",,
"KG000038353","BISHKEK, KG","2001-10-28","33",,
"KG000038353","BISHKEK, KG","2001-10-29","35",,
"KG000038353","BISHKEK, KG","2001-10-30","39",,"32"
"KG000038353","BISHKEK, KG","2001-10-31","43",,"37"
"KG000038353","BISHKEK, KG","2001-11-01","44",,
"KG000038353","BISHKEK, KG","2001-11-02","43",,
"KG000038353","BISHKEK, KG","2001-11-03","43",,
"KG000038353","BISHKEK, KG","2001-11-04","42",,"35"
"KG000038353","BISHKEK, KG","2001-11-05","46",,
"KG000038353","BISHKEK, KG","2001-11-06","44",,
"KG000038353","BISHKEK, KG","2001-11-07","43","57",
"KG000038353","BISHKEK, KG","2001-11-08","51","66",
"KG000038353","BISHKEK, KG","2001-11-09","56","69","34"
"KG000038353","BISHKEK, KG","2001-11-10","49",,
"KG000038353","BISHKEK, KG","2001-11-11","47",,
"KG000038353","BISHKEK, KG","2001-11-12","49",,"36"
"KG000038353","BISHKEK, KG","2001-11-13","50",,"37"
"KG000038353","BISHKEK, KG","2001-11-14","56","72","46"
"KG000038353","BISHKEK, KG","2001-11-15","52",,"43"
"KG000038353","BISHKEK, KG","2001-11-16","49",,
"KG000038353","BISHKEK, KG","2001-11-17","54","72",
"KG000038353","BISHKEK, KG","2001-11-18","58","76","43"
"KG000038353","BISHKEK, KG","2001-11-19","54",,
"KG000038353","BISHKEK, KG","2001-11-20","39",,
"KG000038353","BISHKEK, KG","2001-11-21","32",,
"KG000038353","BISHKEK, KG","2001-11-22","41","48","28"
"KG000038353","BISHKEK, KG","2001-11-23","52",,
"KG000038353","BISHKEK, KG","2001-11-24","41",,
"KG000038353","BISHKEK, KG","2001-11-25","37",,
"KG000038353","BISHKEK, KG","2001-11-26","41",,
"KG000038353","BISHKEK, KG","2001-11-27","30",,
"KG000038353","BISHKEK, KG","2001-11-28","20",,"13"
"KG000038353","BISHKEK, KG","2001-11-29","21",,"17"
"KG000038353","BISHKEK, KG","2001-11-30","23",,"18"
"KG000038353","BISHKEK, KG","2001-12-01","25",,
"KG000038353","BISHKEK, KG","2001-12-02","21",,
"KG000038353","BISHKEK, KG","2001-12-03","15",,
"KG000038353","BISHKEK, KG","2001-12-04","12",,
"KG000038353","BISHKEK, KG","2001-12-05","8","16",
"KG000038353","BISHKEK, KG","2001-12-06","11","24","-1"
"KG000038353","BISHKEK, KG","2001-12-07","30",,"15"
"KG000038353","BISHKEK, KG","2001-12-08","28",,
"KG000038353","BISHKEK, KG","2001-12-09","10",,
"KG000038353","BISHKEK, KG","2001-12-10","-7","11",
"KG000038353","BISHKEK, KG","2001-12-11","-8",,
"KG000038353","BISHKEK, KG","2001-12-12","-4","16",
"KG000038353","BISHKEK, KG","2001-12-13","23","40",
"KG000038353","BISHKEK, KG","2001-12-14","31","38",
"KG000038353","BISHKEK, KG","2001-12-15","24","42",
"KG000038353","BISHKEK, KG","2001-12-16","14","37",
"KG000038353","BISHKEK, KG","2001-12-17","14","34",
"KG000038353","BISHKEK, KG","2001-12-18","30","38",
"KG000038353","BISHKEK, KG","2001-12-19","34","49",
"KG000038353","BISHKEK, KG","2001-12-20","41","55","31"
"KG000038353","BISHKEK, KG","2001-12-21","41","55",
"KG000038353","BISHKEK, KG","2001-12-22","33",,
"KG000038353","BISHKEK, KG","2001-12-23","27",,
"KG000038353","BISHKEK, KG","2001-12-24","22","33",
"KG000038353","BISHKEK, KG","2001-12-25","32","54","14"
"KG000038353","BISHKEK, KG","2001-12-26","39","56","28"
"KG000038353","BISHKEK, KG","2001-12-27","40","61",
"KG000038353","BISHKEK, KG","2001-12-28","42","59","35"
"KG000038353","BISHKEK, KG","2001-12-29","37","54",
"KG000038353","BISHKEK, KG","2001-12-30","45","54","29"
"KG000038353","BISHKEK, KG","2001-12-31","46","58",
"KG000038353","BISHKEK, KG","2002-01-01","42","51",
"KG000038353","BISHKEK, KG","2002-01-02","44","59","34"
"KG000038353","BISHKEK, KG","2002-01-03","51","63","33"
"KG000038353","BISHKEK, KG","2002-01-04","50","64","40"
"KG000038353","BISHKEK, KG","2002-01-05","49","66",
"KG000038353","BISHKEK, KG","2002-01-06","33",,
"KG000038353","BISHKEK, KG","2002-01-07","49",,"32"
"KG000038353","BISHKEK, KG","2002-01-08","50",,"38"
"KG000038353","BISHKEK, KG","2002-01-09","45","59",
"KG000038353","BISHKEK, KG","2002-01-10","33","37",
"KG000038353","BISHKEK, KG","2002-01-11","34",,
"KG000038353","BISHKEK, KG","2002-01-12","26",,
"KG000038353","BISHKEK, KG","2002-01-13","24",,"20"
"KG000038353","BISHKEK, KG","2002-01-14","27","34",
"KG000038353","BISHKEK, KG","2002-01-15","24",,
"KG000038353","BISHKEK, KG","2002-01-16","25","35",
"KG000038353","BISHKEK, KG","2002-01-17","25",,
"KG000038353","BISHKEK, KG","2002-01-18","20",,
"KG000038353","BISHKEK, KG","2002-01-19","12",,
"KG000038353","BISHKEK, KG","2002-01-20","19",,
"KG000038353","BISHKEK, KG","2002-01-21","18","31",
"KG000038353","BISHKEK, KG","2002-01-22","22","35",
"KG000038353","BISHKEK, KG","2002-01-23","24",,"14"
"KG000038353","BISHKEK, KG","2002-01-24","33","43","19"
"KG000038353","BISHKEK, KG","2002-01-25","28","34",
"KG000038353","BISHKEK, KG","2002-01-26","28",,
"KG000038353","BISHKEK, KG","2002-01-27","24",,
"KG000038353","BISHKEK, KG","2002-01-28","29",,
"KG000038353","BISHKEK, KG","2002-01-29","31",,
"KG000038353","BISHKEK, KG","2002-01-30","40","55",
"KG000038353","BISHKEK, KG","2002-01-31","37",,
"KG000038353","BISHKEK, KG","2002-02-01","35","41","29"
"KG000038353","BISHKEK, KG","2002-02-02","34",,
"KG000038353","BISHKEK, KG","2002-02-03","30",,"22"
"KG000038353","BISHKEK, KG","2002-02-04","30",,
"KG000038353","BISHKEK, KG","2002-02-05","24",,
"KG000038353","BISHKEK, KG","2002-02-06","24",,
"KG000038353","BISHKEK, KG","2002-02-07","23",,
"KG000038353","BISHKEK, KG","2002-02-08","22",,
"KG000038353","BISHKEK, KG","2002-02-09","26",,
"KG000038353","BISHKEK, KG","2002-02-10","32","48",
"KG000038353","BISHKEK, KG","2002-02-11","38","58",
"KG000038353","BISHKEK, KG","2002-02-12","35",,
"KG000038353","BISHKEK, KG","2002-02-13","39","50","28"
"KG000038353","BISHKEK, KG","2002-02-14","48",,"38"
"KG000038353","BISHKEK, KG","2002-02-15","44",,
"KG000038353","BISHKEK, KG","2002-02-16","46",,
"KG000038353","BISHKEK, KG","2002-02-17","33",,
"KG000038353","BISHKEK, KG","2002-02-18","31",,"26"
"KG000038353","BISHKEK, KG","2002-02-19","31",,
"KG000038353","BISHKEK, KG","2002-02-20","29",,"21"
"KG000038353","BISHKEK, KG","2002-02-21","27",,
"KG000038353","BISHKEK, KG","2002-02-22","29","42","16"
"KG000038353","BISHKEK, KG","2002-02-23","35","49",
"KG000038353","BISHKEK, KG","2002-02-24","44",,"32"
"KG000038353","BISHKEK, KG","2002-02-25","44",,"34"
"KG000038353","BISHKEK, KG","2002-02-26","49","65","32"
"KG000038353","BISHKEK, KG","2002-02-27","47",,
"KG000038353","BISHKEK, KG","2002-02-28","49",,
"KG000038353","BISHKEK, KG","2002-03-01","40","42",
"KG000038353","BISHKEK, KG","2002-03-02","43",,
"KG000038353","BISHKEK, KG","2002-03-03","46",,"33"
"KG000038353","BISHKEK, KG","2002-03-04","49",,"35"
"KG000038353","BISHKEK, KG","2002-03-05","54",,
"KG000038353","BISHKEK, KG","2002-03-06","51",,
"KG000038353","BISHKEK, KG","2002-03-07","32",,
"KG000038353","BISHKEK, KG","2002-03-08","32",,"27"
"KG000038353","BISHKEK, KG","2002-03-09","45",,"26"
"KG000038353","BISHKEK, KG","2002-03-10","53",,"29"
"KG000038353","BISHKEK, KG","2002-03-11","34",,
"KG000038353","BISHKEK, KG","2002-03-12","37",,
"KG000038353","BISHKEK, KG","2002-03-13","40",,
"KG000038353","BISHKEK, KG","2002-03-14","41",,"28"
"KG000038353","BISHKEK, KG","2002-03-15","46","62","29"
"KG000038353","BISHKEK, KG","2002-03-16","57",,"37"
"KG000038353","BISHKEK, KG","2002-03-17","58",,
"KG000038353","BISHKEK, KG","2002-03-18","32",,
"KG000038353","BISHKEK, KG","2002-03-19","42",,"26"
"KG000038353","BISHKEK, KG","2002-03-20","46",,
"KG000038353","BISHKEK, KG","2002-03-21","50","59",
"KG000038353","BISHKEK, KG","2002-03-22","59",,
"KG000038353","BISHKEK, KG","2002-03-23","54",,
"KG000038353","BISHKEK, KG","2002-03-24","54",,"44"
"KG000038353","BISHKEK, KG","2002-03-25","50",,"44"
"KG000038353","BISHKEK, KG","2002-03-26","51",,"44"
"KG000038353","BISHKEK, KG","2002-03-27","59",,
"KG000038353","BISHKEK, KG","2002-03-28","61",,
"KG000038353","BISHKEK, KG","2002-03-29","69",,"47"
"KG000038353","BISHKEK, KG","2002-03-30","55",,
"KG000038353","BISHKEK, KG","2002-03-31","50",,"43"
"KG000038353","BISHKEK, KG","2002-04-01","51",,"40"
"KG000038353","BISHKEK, KG","2002-04-02","49","63",
"KG000038353","BISHKEK, KG","2002-04-03","49",,"36"
"KG000038353","BISHKEK, KG","2002-04-04","41",,
"KG000038353","BISHKEK, KG","2002-04-05","40",,"34"
"KG000038353","BISHKEK, KG","2002-04-06","54",,"36"
"KG000038353","BISHKEK, KG","2002-04-07","49",,
"KG000038353","BISHKEK, KG","2002-04-08","56",,"38"
"KG000038353","BISHKEK, KG","2002-04-09","64",,"41"
"KG000038353","BISHKEK, KG","2002-04-10","69",,
"KG000038353","BISHKEK, KG","2002-04-11","67",,
"KG000038353","BISHKEK, KG","2002-04-12","44",,
"KG000038353","BISHKEK, KG","2002-04-13","49",,
"KG000038353","BISHKEK, KG","2002-04-14","53",,"37"
"KG000038353","BISHKEK, KG","2002-04-15","51",,
"KG000038353","BISHKEK, KG","2002-04-16","56",,"47"
"KG000038353","BISHKEK, KG","2002-04-17","62","76","44"
"KG000038353","BISHKEK, KG","2002-04-18","58",,"45"
"KG000038353","BISHKEK, KG","2002-04-19","53",,
"KG000038353","BISHKEK, KG","2002-04-20","44",,
"KG000038353","BISHKEK, KG","2002-04-21","51",,"38"
"KG000038353","BISHKEK, KG","2002-04-22","56",,"47"
"KG000038353","BISHKEK, KG","2002-04-23","54",,
"KG000038353","BISHKEK, KG","2002-04-24","49",,"43"
"KG000038353","BISHKEK, KG","2002-04-25","54",,
"KG000038353","BISHKEK, KG","2002-04-26","58",,"44"
"KG000038353","BISHKEK, KG","2002-04-27","50",,
"KG000038353","BISHKEK, KG","2002-04-28","50",,
"KG000038353","BISHKEK, KG","2002-04-29","53",,"39"
"KG000038353","BISHKEK, KG","2002-04-30","56",,"44"
"KG000038353","BISHKEK, KG","2002-05-01","56",,"47"
"KG000038353","BISHKEK, KG","2002-05-02","53",,
"KG000038353","BISHKEK, KG","2002-05-03","58",,"41"
"KG000038353","BISHKEK, KG","2002-05-04","59",,
"KG000038353","BISHKEK, KG","2002-05-05","62",,"44"
"KG000038353","BISHKEK, KG","2002-05-06","58",,"52"
"KG000038353","BISHKEK, KG","2002-05-07","62",,"49"
"KG000038353","BISHKEK, KG","2002-05-08","65",,"50"
"KG000038353","BISHKEK, KG","2002-05-09","60",,"52"
"KG000038353","BISHKEK, KG","2002-05-10","61",,
"KG000038353","BISHKEK, KG","2002-05-11","67",,"51"
"KG000038353","BISHKEK, KG","2002-05-12","73",,
"KG000038353","BISHKEK, KG","2002-05-13","65",,
"KG000038353","BISHKEK, KG","2002-05-14","52",,
"KG000038353","BISHKEK, KG","2002-05-15","58",,"45"
"KG000038353","BISHKEK, KG","2002-05-16","57",,
"KG000038353","BISHKEK, KG","2002-05-17","48",,
"KG000038353","BISHKEK, KG","2002-05-18","56",,"39"
"KG000038353","BISHKEK, KG","2002-05-19","60",,"43"
"KG000038353","BISHKEK, KG","2002-05-20","59",,"49"
"KG000038353","BISHKEK, KG","2002-05-21","65",,"45"
"KG000038353","BISHKEK, KG","2002-05-22","70",,
